frame_id,processing_time_seconds
exp_60m_60fps_f29633,0.022
exp_60m_60fps_f29634,0.017
exp_60m_60fps_f29635,0.02
exp_60m_60fps_f29636,0.018
exp_60m_60fps_f29637,0.022
exp_60m_60fps_f29638,0.017
exp_60m_60fps_f29639,0.016
exp_60m_60fps_f29640,0.017
exp_60m_60fps_f29641,0.017
exp_60m_60fps_f29642,0.018
exp_60m_60fps_f29643,0.022
exp_60m_60fps_f29644,0.017
exp_60m_60fps_f29645,0.019
exp_60m_60fps_f29646,0.024
exp_60m_60fps_f29647,0.023
exp_60m_60fps_f29648,0.019
exp_60m_60fps_f29649,0.018
exp_60m_60fps_f29650,0.021
exp_60m_60fps_f29651,0.018
exp_60m_60fps_f29652,0.023
exp_60m_60fps_f29653,0.02
exp_60m_60fps_f29654,0.017
exp_60m_60fps_f29655,0.02
exp_60m_60fps_f29656,0.018
exp_60m_60fps_f29657,0.02
exp_60m_60fps_f29658,0.02
exp_60m_60fps_f29659,0.017
exp_60m_60fps_f29660,0.02
exp_60m_60fps_f29661,0.016
exp_60m_60fps_f29662,0.019
exp_60m_60fps_f29663,0.016
exp_60m_60fps_f29664,0.018
exp_60m_60fps_f29665,0.023
exp_60m_60fps_f29666,0.023
exp_60m_60fps_f29667,0.023
exp_60m_60fps_f29668,0.017
exp_60m_60fps_f29669,0.016
exp_60m_60fps_f29670,0.023
exp_60m_60fps_f29671,0.023
exp_60m_60fps_f29672,0.022
exp_60m_60fps_f29673,0.017
exp_60m_60fps_f29674,0.016
exp_60m_60fps_f29675,0.02
exp_60m_60fps_f29676,0.022
exp_60m_60fps_f29677,0.018
exp_60m_60fps_f29678,0.023
exp_60m_60fps_f29679,0.016
exp_60m_60fps_f29680,0.018
exp_60m_60fps_f29681,0.02
exp_60m_60fps_f29682,0.023
exp_60m_60fps_f29683,0.019
exp_60m_60fps_f29684,0.023
exp_60m_60fps_f29685,0.017
exp_60m_60fps_f29686,0.022
exp_60m_60fps_f29687,0.021
exp_60m_60fps_f29688,0.018
exp_60m_60fps_f29689,0.021
exp_60m_60fps_f29690,0.024
exp_60m_60fps_f29691,0.017
exp_60m_60fps_f29692,0.019
exp_60m_60fps_f29693,0.021
exp_60m_60fps_f29694,0.022
exp_60m_60fps_f29695,0.024
exp_60m_60fps_f29696,0.018
exp_60m_60fps_f29697,0.023
exp_60m_60fps_f29698,0.022
exp_60m_60fps_f29699,0.02
exp_60m_60fps_f29700,0.017
exp_60m_60fps_f29701,0.02
exp_60m_60fps_f29702,0.023
exp_60m_60fps_f29703,0.016
exp_60m_60fps_f29704,0.023
exp_60m_60fps_f29705,0.019
exp_60m_60fps_f29706,0.023
exp_60m_60fps_f29707,0.016
exp_60m_60fps_f29708,0.023
exp_60m_60fps_f29709,0.019
exp_60m_60fps_f29710,0.023
exp_60m_60fps_f29711,0.02
exp_60m_60fps_f29712,0.017
exp_60m_60fps_f29713,0.018
exp_60m_60fps_f29714,0.019
exp_60m_60fps_f29715,0.017
exp_60m_60fps_f29716,0.021
exp_60m_60fps_f29717,0.022
exp_60m_60fps_f29718,0.018
exp_60m_60fps_f29719,0.023
exp_60m_60fps_f29720,0.018
exp_60m_60fps_f29721,0.017
exp_60m_60fps_f29722,0.016
exp_60m_60fps_f29723,0.02
exp_60m_60fps_f29724,0.018
exp_60m_60fps_f29725,0.024
exp_60m_60fps_f29726,0.02
exp_60m_60fps_f29727,0.024
exp_60m_60fps_f29728,0.019
exp_60m_60fps_f29729,0.021
exp_60m_60fps_f29730,0.022
exp_60m_60fps_f29731,0.018
exp_60m_60fps_f29732,0.016
exp_60m_60fps_f29733,0.017
exp_60m_60fps_f29734,0.018
exp_60m_60fps_f29735,0.019
exp_60m_60fps_f29736,0.016
exp_60m_60fps_f29737,0.024
exp_60m_60fps_f29738,0.017
exp_60m_60fps_f29739,0.016
exp_60m_60fps_f29740,0.019
exp_60m_60fps_f29741,0.023
exp_60m_60fps_f29742,0.023
exp_60m_60fps_f29743,0.016
exp_60m_60fps_f29744,0.02
exp_60m_60fps_f29745,0.023
exp_60m_60fps_f29746,0.023
exp_60m_60fps_f29747,0.023
exp_60m_60fps_f29748,0.023
exp_60m_60fps_f29749,0.017
exp_60m_60fps_f29750,0.021
exp_60m_60fps_f29751,0.02
exp_60m_60fps_f29752,0.021
exp_60m_60fps_f29753,0.017
exp_60m_60fps_f29754,0.023
exp_60m_60fps_f29755,0.016
exp_60m_60fps_f29756,0.018
exp_60m_60fps_f29757,0.019
exp_60m_60fps_f29758,0.019
exp_60m_60fps_f29759,0.018
exp_60m_60fps_f29760,0.017
exp_60m_60fps_f29761,0.021
exp_60m_60fps_f29762,0.02
exp_60m_60fps_f29763,0.019
exp_60m_60fps_f29764,0.017
exp_60m_60fps_f29765,0.018
exp_60m_60fps_f29766,0.023
exp_60m_60fps_f29767,0.022
exp_60m_60fps_f29768,0.023
exp_60m_60fps_f29769,0.017
exp_60m_60fps_f29770,0.02
exp_60m_60fps_f29771,0.021
exp_60m_60fps_f29772,0.017
exp_60m_60fps_f29773,0.018
exp_60m_60fps_f29774,0.022
exp_60m_60fps_f29775,0.021
exp_60m_60fps_f29776,0.018
exp_60m_60fps_f29777,0.019
exp_60m_60fps_f29778,0.018
exp_60m_60fps_f29779,0.021
exp_60m_60fps_f29780,0.022
exp_60m_60fps_f29781,0.024
exp_60m_60fps_f29782,0.019
exp_60m_60fps_f29783,0.02
exp_60m_60fps_f29784,0.02
exp_60m_60fps_f29785,0.019
exp_60m_60fps_f29786,0.017
exp_60m_60fps_f29787,0.021
exp_60m_60fps_f29788,0.02
exp_60m_60fps_f29789,0.019
exp_60m_60fps_f29790,0.016
exp_60m_60fps_f29791,0.022
exp_60m_60fps_f29792,0.018
exp_60m_60fps_f29793,0.018
exp_60m_60fps_f29794,0.018
exp_60m_60fps_f29795,0.018
exp_60m_60fps_f29796,0.016
exp_60m_60fps_f29797,0.016
exp_60m_60fps_f29798,0.018
exp_60m_60fps_f29799,0.022
exp_60m_60fps_f29800,0.023
exp_60m_60fps_f29801,0.022
exp_60m_60fps_f29802,0.017
exp_60m_60fps_f29803,0.022
exp_60m_60fps_f29804,0.019
exp_60m_60fps_f29805,0.022
exp_60m_60fps_f29806,0.022
exp_60m_60fps_f29807,0.022
exp_60m_60fps_f29808,0.016
exp_60m_60fps_f29809,0.023
exp_60m_60fps_f29810,0.019
exp_60m_60fps_f29811,0.019
exp_60m_60fps_f29812,0.018
exp_60m_60fps_f29813,0.021
exp_60m_60fps_f29814,0.019
exp_60m_60fps_f29815,0.017
exp_60m_60fps_f29816,0.016
exp_60m_60fps_f29817,0.021
exp_60m_60fps_f29818,0.023
exp_60m_60fps_f29819,0.024
exp_60m_60fps_f29820,0.019
exp_60m_60fps_f29821,0.018
exp_60m_60fps_f29822,0.02
exp_60m_60fps_f29823,0.018
exp_60m_60fps_f29824,0.017
exp_60m_60fps_f29825,0.02
exp_60m_60fps_f29826,0.017
exp_60m_60fps_f29827,0.022
exp_60m_60fps_f29828,0.017
exp_60m_60fps_f29829,0.021
exp_60m_60fps_f29830,0.016
exp_60m_60fps_f29831,0.017
exp_60m_60fps_f29832,0.021
exp_60m_60fps_f29833,0.018
exp_60m_60fps_f29834,0.021
exp_60m_60fps_f29835,0.016
exp_60m_60fps_f29836,0.016
exp_60m_60fps_f29837,0.018
exp_60m_60fps_f29838,0.018
exp_60m_60fps_f29839,0.022
exp_60m_60fps_f29840,0.016
exp_60m_60fps_f29841,0.02
exp_60m_60fps_f29842,0.02
exp_60m_60fps_f29843,0.021
exp_60m_60fps_f29844,0.023
exp_60m_60fps_f29845,0.018
exp_60m_60fps_f29846,0.023
exp_60m_60fps_f29847,0.019
exp_60m_60fps_f29848,0.024
exp_60m_60fps_f29849,0.023
exp_60m_60fps_f29850,0.023
exp_60m_60fps_f29851,0.019
exp_60m_60fps_f29852,0.023
exp_60m_60fps_f29853,0.021
exp_60m_60fps_f29854,0.02
exp_60m_60fps_f29855,0.02
exp_60m_60fps_f29856,0.022
exp_60m_60fps_f29857,0.018
exp_60m_60fps_f29858,0.02
exp_60m_60fps_f29859,0.021
exp_60m_60fps_f29860,0.023
exp_60m_60fps_f29861,0.023
exp_60m_60fps_f29862,0.02
exp_60m_60fps_f29863,0.023
exp_60m_60fps_f29864,0.019
exp_60m_60fps_f29865,0.021
exp_60m_60fps_f29866,0.018
exp_60m_60fps_f29867,0.016
exp_60m_60fps_f29868,0.023
exp_60m_60fps_f29869,0.017
exp_60m_60fps_f29870,0.016
exp_60m_60fps_f29871,0.022
exp_60m_60fps_f29872,0.022
exp_60m_60fps_f29873,0.019
exp_60m_60fps_f29874,0.018
exp_60m_60fps_f29875,0.023
exp_60m_60fps_f29876,0.023
exp_60m_60fps_f29877,0.022
exp_60m_60fps_f29878,0.019
exp_60m_60fps_f29879,0.019
exp_60m_60fps_f29880,0.021
exp_60m_60fps_f29881,0.017
exp_60m_60fps_f29882,0.02
exp_60m_60fps_f29883,0.02
exp_60m_60fps_f29884,0.017
exp_60m_60fps_f29885,0.022
exp_60m_60fps_f29886,0.02
exp_60m_60fps_f29887,0.018
exp_60m_60fps_f29888,0.021
exp_60m_60fps_f29889,0.018
exp_60m_60fps_f29890,0.023
exp_60m_60fps_f29891,0.02
exp_60m_60fps_f29892,0.023
exp_60m_60fps_f29893,0.023
exp_60m_60fps_f29894,0.023
exp_60m_60fps_f29895,0.022
exp_60m_60fps_f29896,0.022
exp_60m_60fps_f29897,0.017
exp_60m_60fps_f29898,0.016
exp_60m_60fps_f29899,0.018
exp_60m_60fps_f29900,0.02
exp_60m_60fps_f29901,0.017
exp_60m_60fps_f29902,0.024
exp_60m_60fps_f29903,0.023
exp_60m_60fps_f29904,0.018
exp_60m_60fps_f29905,0.02
exp_60m_60fps_f29906,0.023
exp_60m_60fps_f29907,0.018
exp_60m_60fps_f29908,0.022
exp_60m_60fps_f29909,0.018
exp_60m_60fps_f29910,0.021
exp_60m_60fps_f29911,0.018
exp_60m_60fps_f29912,0.02
exp_60m_60fps_f29913,0.023
exp_60m_60fps_f29914,0.022
exp_60m_60fps_f29915,0.02
exp_60m_60fps_f29916,0.023
exp_60m_60fps_f29917,0.021
exp_60m_60fps_f29918,0.022
exp_60m_60fps_f29919,0.021
exp_60m_60fps_f29920,0.02
exp_60m_60fps_f29921,0.018
exp_60m_60fps_f29922,0.016
exp_60m_60fps_f29923,0.019
exp_60m_60fps_f29924,0.021
exp_60m_60fps_f29925,0.022
exp_60m_60fps_f29926,0.022
exp_60m_60fps_f29927,0.02
exp_60m_60fps_f29928,0.022
exp_60m_60fps_f29929,0.017
exp_60m_60fps_f29930,0.018
exp_60m_60fps_f29931,0.023
exp_60m_60fps_f29932,0.021
exp_60m_60fps_f29933,0.022
exp_60m_60fps_f29934,0.016
exp_60m_60fps_f29935,0.017
exp_60m_60fps_f29936,0.016
exp_60m_60fps_f29937,0.021
exp_60m_60fps_f29938,0.023
exp_60m_60fps_f29939,0.021
exp_60m_60fps_f29940,0.018
exp_60m_60fps_f29941,0.016
exp_60m_60fps_f29942,0.017
exp_60m_60fps_f29943,0.02
exp_60m_60fps_f29944,0.02
exp_60m_60fps_f29945,0.019
exp_60m_60fps_f29946,0.023
exp_60m_60fps_f29947,0.02
exp_60m_60fps_f29948,0.02
exp_60m_60fps_f29949,0.02
exp_60m_60fps_f29950,0.021
exp_60m_60fps_f29951,0.021
exp_60m_60fps_f29952,0.019
exp_60m_60fps_f29953,0.016
exp_60m_60fps_f29954,0.023
exp_60m_60fps_f29955,0.022
exp_60m_60fps_f29956,0.022
exp_60m_60fps_f29957,0.018
exp_60m_60fps_f29958,0.019
exp_60m_60fps_f29959,0.018
exp_60m_60fps_f29960,0.022
exp_60m_60fps_f29961,0.022
exp_60m_60fps_f29962,0.018
exp_60m_60fps_f29963,0.021
exp_60m_60fps_f29964,0.021
exp_60m_60fps_f29965,0.02
exp_60m_60fps_f29966,0.018
exp_60m_60fps_f29967,0.021
exp_60m_60fps_f29968,0.022
exp_60m_60fps_f29969,0.017
exp_60m_60fps_f29970,0.02
exp_60m_60fps_f29971,0.02
exp_60m_60fps_f29972,0.017
exp_60m_60fps_f29973,0.02
exp_60m_60fps_f29974,0.023
exp_60m_60fps_f29975,0.019
exp_60m_60fps_f29976,0.016
exp_60m_60fps_f29977,0.016
exp_60m_60fps_f29978,0.016
exp_60m_60fps_f29979,0.022
exp_60m_60fps_f29980,0.02
exp_60m_60fps_f29981,0.019
exp_60m_60fps_f29982,0.023
exp_60m_60fps_f29983,0.024
exp_60m_60fps_f29984,0.019
exp_60m_60fps_f29985,0.021
exp_60m_60fps_f29986,0.016
exp_60m_60fps_f29987,0.017
exp_60m_60fps_f29988,0.016
exp_60m_60fps_f29989,0.022
exp_60m_60fps_f29990,0.021
exp_60m_60fps_f29991,0.016
exp_60m_60fps_f29992,0.021
exp_60m_60fps_f29993,0.017
exp_60m_60fps_f29994,0.023
exp_60m_60fps_f29995,0.016
exp_60m_60fps_f29996,0.024
exp_60m_60fps_f29997,0.02
exp_60m_60fps_f29998,0.022
exp_60m_60fps_f29999,0.023
exp_60m_60fps_f30000,0.019
exp_60m_60fps_f30001,0.018
exp_60m_60fps_f30002,0.023
exp_60m_60fps_f30003,0.023
exp_60m_60fps_f30004,0.022
exp_60m_60fps_f30005,0.017
exp_60m_60fps_f30006,0.02
exp_60m_60fps_f30007,0.017
exp_60m_60fps_f30008,0.022
exp_60m_60fps_f30009,0.023
exp_60m_60fps_f30010,0.019
exp_60m_60fps_f30011,0.019
exp_60m_60fps_f30012,0.022
exp_60m_60fps_f30013,0.017
exp_60m_60fps_f30014,0.022
exp_60m_60fps_f30015,0.02
exp_60m_60fps_f30016,0.018
exp_60m_60fps_f30017,0.018
exp_60m_60fps_f30018,0.023
exp_60m_60fps_f30019,0.019
exp_60m_60fps_f30020,0.018
exp_60m_60fps_f30021,0.019
exp_60m_60fps_f30022,0.016
exp_60m_60fps_f30023,0.023
exp_60m_60fps_f30024,0.018
exp_60m_60fps_f30025,0.016
exp_60m_60fps_f30026,0.018
exp_60m_60fps_f30027,0.019
exp_60m_60fps_f30028,0.016
exp_60m_60fps_f30029,0.019
exp_60m_60fps_f30030,0.016
exp_60m_60fps_f30031,0.022
exp_60m_60fps_f30032,0.024
exp_60m_60fps_f30033,0.016
exp_60m_60fps_f30034,0.018
exp_60m_60fps_f30035,0.018
exp_60m_60fps_f30036,0.023
exp_60m_60fps_f30037,0.017
exp_60m_60fps_f30038,0.019
exp_60m_60fps_f30039,0.023
exp_60m_60fps_f30040,0.023
exp_60m_60fps_f30041,0.022
exp_60m_60fps_f30042,0.023
exp_60m_60fps_f30043,0.022
exp_60m_60fps_f30044,0.017
exp_60m_60fps_f30045,0.018
exp_60m_60fps_f30046,0.02
exp_60m_60fps_f30047,0.019
exp_60m_60fps_f30048,0.021
exp_60m_60fps_f30049,0.016
exp_60m_60fps_f30050,0.024
exp_60m_60fps_f30051,0.02
exp_60m_60fps_f30052,0.017
exp_60m_60fps_f30053,0.019
exp_60m_60fps_f30054,0.024
exp_60m_60fps_f30055,0.02
exp_60m_60fps_f30056,0.017
exp_60m_60fps_f30057,0.02
exp_60m_60fps_f30058,0.019
exp_60m_60fps_f30059,0.017
exp_60m_60fps_f30060,0.017
exp_60m_60fps_f30061,0.023
exp_60m_60fps_f30062,0.023
exp_60m_60fps_f30063,0.017
exp_60m_60fps_f30064,0.022
exp_60m_60fps_f30065,0.016
exp_60m_60fps_f30066,0.017
exp_60m_60fps_f30067,0.016
exp_60m_60fps_f30068,0.019
exp_60m_60fps_f30069,0.017
exp_60m_60fps_f30070,0.021
exp_60m_60fps_f30071,0.022
exp_60m_60fps_f30072,0.02
exp_60m_60fps_f30073,0.016
exp_60m_60fps_f30074,0.022
exp_60m_60fps_f30075,0.021
exp_60m_60fps_f30076,0.022
exp_60m_60fps_f30077,0.022
exp_60m_60fps_f30078,0.016
exp_60m_60fps_f30079,0.022
exp_60m_60fps_f30080,0.021
exp_60m_60fps_f30081,0.022
exp_60m_60fps_f30082,0.019
exp_60m_60fps_f30083,0.02
exp_60m_60fps_f30084,0.018
exp_60m_60fps_f30085,0.019
exp_60m_60fps_f30086,0.02
exp_60m_60fps_f30087,0.019
exp_60m_60fps_f30088,0.016
exp_60m_60fps_f30089,0.018
exp_60m_60fps_f30090,0.022
exp_60m_60fps_f30091,0.021
exp_60m_60fps_f30092,0.017
exp_60m_60fps_f30093,0.02
exp_60m_60fps_f30094,0.02
exp_60m_60fps_f30095,0.019
exp_60m_60fps_f30096,0.019
exp_60m_60fps_f30097,0.017
exp_60m_60fps_f30098,0.021
exp_60m_60fps_f30099,0.019
exp_60m_60fps_f30100,0.02
exp_60m_60fps_f30101,0.019
exp_60m_60fps_f30102,0.018
exp_60m_60fps_f30103,0.022
exp_60m_60fps_f30104,0.019
exp_60m_60fps_f30105,0.018
exp_60m_60fps_f30106,0.022
exp_60m_60fps_f30107,0.023
exp_60m_60fps_f30108,0.018
exp_60m_60fps_f30109,0.016
exp_60m_60fps_f30110,0.016
exp_60m_60fps_f30111,0.021
exp_60m_60fps_f30112,0.016
exp_60m_60fps_f30113,0.02
exp_60m_60fps_f30114,0.024
exp_60m_60fps_f30115,0.023
exp_60m_60fps_f30116,0.02
exp_60m_60fps_f30117,0.022
exp_60m_60fps_f30118,0.017
exp_60m_60fps_f30119,0.021
exp_60m_60fps_f30120,0.022
exp_60m_60fps_f30121,0.023
exp_60m_60fps_f30122,0.018
exp_60m_60fps_f30123,0.02
exp_60m_60fps_f30124,0.02
exp_60m_60fps_f30125,0.019
exp_60m_60fps_f30126,0.019
exp_60m_60fps_f30127,0.017
exp_60m_60fps_f30128,0.016
exp_60m_60fps_f30129,0.018
exp_60m_60fps_f30130,0.019
exp_60m_60fps_f30131,0.021
exp_60m_60fps_f30132,0.019
exp_60m_60fps_f30133,0.016
exp_60m_60fps_f30134,0.021
exp_60m_60fps_f30135,0.018
exp_60m_60fps_f30136,0.023
exp_60m_60fps_f30137,0.019
exp_60m_60fps_f30138,0.018
exp_60m_60fps_f30139,0.016
exp_60m_60fps_f30140,0.02
exp_60m_60fps_f30141,0.023
exp_60m_60fps_f30142,0.017
exp_60m_60fps_f30143,0.024
exp_60m_60fps_f30144,0.016
exp_60m_60fps_f30145,0.023
exp_60m_60fps_f30146,0.016
exp_60m_60fps_f30147,0.02
exp_60m_60fps_f30148,0.022
exp_60m_60fps_f30149,0.022
exp_60m_60fps_f30150,0.024
exp_60m_60fps_f30151,0.017
exp_60m_60fps_f30152,0.019
exp_60m_60fps_f30153,0.021
exp_60m_60fps_f30154,0.022
exp_60m_60fps_f30155,0.021
exp_60m_60fps_f30156,0.023
exp_60m_60fps_f30157,0.024
exp_60m_60fps_f30158,0.02
exp_60m_60fps_f30159,0.016
exp_60m_60fps_f30160,0.023
exp_60m_60fps_f30161,0.018
exp_60m_60fps_f30162,0.017
exp_60m_60fps_f30163,0.016
exp_60m_60fps_f30164,0.017
exp_60m_60fps_f30165,0.019
exp_60m_60fps_f30166,0.02
exp_60m_60fps_f30167,0.02
exp_60m_60fps_f30168,0.023
exp_60m_60fps_f30169,0.019
exp_60m_60fps_f30170,0.022
exp_60m_60fps_f30171,0.018
exp_60m_60fps_f30172,0.018
exp_60m_60fps_f30173,0.018
exp_60m_60fps_f30174,0.019
exp_60m_60fps_f30175,0.018
exp_60m_60fps_f30176,0.023
exp_60m_60fps_f30177,0.023
exp_60m_60fps_f30178,0.021
exp_60m_60fps_f30179,0.016
exp_60m_60fps_f30180,0.02
exp_60m_60fps_f30181,0.019
exp_60m_60fps_f30182,0.023
exp_60m_60fps_f30183,0.02
exp_60m_60fps_f30184,0.023
exp_60m_60fps_f30185,0.02
exp_60m_60fps_f30186,0.016
exp_60m_60fps_f30187,0.023
exp_60m_60fps_f30188,0.016
exp_60m_60fps_f30189,0.019
exp_60m_60fps_f30190,0.019
exp_60m_60fps_f30191,0.022
exp_60m_60fps_f30192,0.021
exp_60m_60fps_f30193,0.021
exp_60m_60fps_f30194,0.02
exp_60m_60fps_f30195,0.022
exp_60m_60fps_f30196,0.017
exp_60m_60fps_f30197,0.02
exp_60m_60fps_f30198,0.024
exp_60m_60fps_f30199,0.022
exp_60m_60fps_f30200,0.023
exp_60m_60fps_f30201,0.023
exp_60m_60fps_f30202,0.022
exp_60m_60fps_f30203,0.019
exp_60m_60fps_f30204,0.018
exp_60m_60fps_f30205,0.021
exp_60m_60fps_f30206,0.02
exp_60m_60fps_f30207,0.017
exp_60m_60fps_f30208,0.02
exp_60m_60fps_f30209,0.021
exp_60m_60fps_f30210,0.019
exp_60m_60fps_f30211,0.017
exp_60m_60fps_f30212,0.021
exp_60m_60fps_f30213,0.016
exp_60m_60fps_f30214,0.02
exp_60m_60fps_f30215,0.023
exp_60m_60fps_f30216,0.022
exp_60m_60fps_f30217,0.019
exp_60m_60fps_f30218,0.017
exp_60m_60fps_f30219,0.023
exp_60m_60fps_f30220,0.017
exp_60m_60fps_f30221,0.021
exp_60m_60fps_f30222,0.02
exp_60m_60fps_f30223,0.022
exp_60m_60fps_f30224,0.021
exp_60m_60fps_f30225,0.023
exp_60m_60fps_f30226,0.018
exp_60m_60fps_f30227,0.018
exp_60m_60fps_f30228,0.018
exp_60m_60fps_f30229,0.018
exp_60m_60fps_f30230,0.022
exp_60m_60fps_f30231,0.017
exp_60m_60fps_f30232,0.019
exp_60m_60fps_f30233,0.017
exp_60m_60fps_f30234,0.019
exp_60m_60fps_f30235,0.018
exp_60m_60fps_f30236,0.02
exp_60m_60fps_f30237,0.019
exp_60m_60fps_f30238,0.023
exp_60m_60fps_f30239,0.021
exp_60m_60fps_f30240,0.019
exp_60m_60fps_f30241,0.021
exp_60m_60fps_f30242,0.023
exp_60m_60fps_f30243,0.018
exp_60m_60fps_f30244,0.019
exp_60m_60fps_f30245,0.02
exp_60m_60fps_f30246,0.018
exp_60m_60fps_f30247,0.019
exp_60m_60fps_f30248,0.022
exp_60m_60fps_f30249,0.023
exp_60m_60fps_f30250,0.016
exp_60m_60fps_f30251,0.023
exp_60m_60fps_f30252,0.023
exp_60m_60fps_f30253,0.018
exp_60m_60fps_f30254,0.02
exp_60m_60fps_f30255,0.021
exp_60m_60fps_f30256,0.023
exp_60m_60fps_f30257,0.017
exp_60m_60fps_f30258,0.018
exp_60m_60fps_f30259,0.019
exp_60m_60fps_f30260,0.021
exp_60m_60fps_f30261,0.019
exp_60m_60fps_f30262,0.022
exp_60m_60fps_f30263,0.017
exp_60m_60fps_f30264,0.02
exp_60m_60fps_f30265,0.021
exp_60m_60fps_f30266,0.022
exp_60m_60fps_f30267,0.016
exp_60m_60fps_f30268,0.024
exp_60m_60fps_f30269,0.022
exp_60m_60fps_f30270,0.02
exp_60m_60fps_f30271,0.02
exp_60m_60fps_f30272,0.02
exp_60m_60fps_f30273,0.023
exp_60m_60fps_f30274,0.019
exp_60m_60fps_f30275,0.023
exp_60m_60fps_f30276,0.019
exp_60m_60fps_f30277,0.02
exp_60m_60fps_f30278,0.016
exp_60m_60fps_f30279,0.017
exp_60m_60fps_f30280,0.02
exp_60m_60fps_f30281,0.019
exp_60m_60fps_f30282,0.016
exp_60m_60fps_f30283,0.023
exp_60m_60fps_f30284,0.017
exp_60m_60fps_f30285,0.022
exp_60m_60fps_f30286,0.022
exp_60m_60fps_f30287,0.022
exp_60m_60fps_f30288,0.022
exp_60m_60fps_f30289,0.023
exp_60m_60fps_f30290,0.024
exp_60m_60fps_f30291,0.021
exp_60m_60fps_f30292,0.017
exp_60m_60fps_f30293,0.02
exp_60m_60fps_f30294,0.022
exp_60m_60fps_f30295,0.02
exp_60m_60fps_f30296,0.023
exp_60m_60fps_f30297,0.02
exp_60m_60fps_f30298,0.022
exp_60m_60fps_f30299,0.017
exp_60m_60fps_f30300,0.019
exp_60m_60fps_f30301,0.022
exp_60m_60fps_f30302,0.019
exp_60m_60fps_f30303,0.023
exp_60m_60fps_f30304,0.02
exp_60m_60fps_f30305,0.018
exp_60m_60fps_f30306,0.019
exp_60m_60fps_f30307,0.018
exp_60m_60fps_f30308,0.017
exp_60m_60fps_f30309,0.016
exp_60m_60fps_f30310,0.019
exp_60m_60fps_f30311,0.016
exp_60m_60fps_f30312,0.021
exp_60m_60fps_f30313,0.018
exp_60m_60fps_f30314,0.02
exp_60m_60fps_f30315,0.018
exp_60m_60fps_f30316,0.017
exp_60m_60fps_f30317,0.023
exp_60m_60fps_f30318,0.017
exp_60m_60fps_f30319,0.016
exp_60m_60fps_f30320,0.021
exp_60m_60fps_f30321,0.018
exp_60m_60fps_f30322,0.02
exp_60m_60fps_f30323,0.019
exp_60m_60fps_f30324,0.021
exp_60m_60fps_f30325,0.022
exp_60m_60fps_f30326,0.024
exp_60m_60fps_f30327,0.018
exp_60m_60fps_f30328,0.018
exp_60m_60fps_f30329,0.016
exp_60m_60fps_f30330,0.018
exp_60m_60fps_f30331,0.023
exp_60m_60fps_f30332,0.017
exp_60m_60fps_f30333,0.019
exp_60m_60fps_f30334,0.016
exp_60m_60fps_f30335,0.019
exp_60m_60fps_f30336,0.016
exp_60m_60fps_f30337,0.017
exp_60m_60fps_f30338,0.019
exp_60m_60fps_f30339,0.019
exp_60m_60fps_f30340,0.022
exp_60m_60fps_f30341,0.022
exp_60m_60fps_f30342,0.021
exp_60m_60fps_f30343,0.021
exp_60m_60fps_f30344,0.019
exp_60m_60fps_f30345,0.021
exp_60m_60fps_f30346,0.019
exp_60m_60fps_f30347,0.019
exp_60m_60fps_f30348,0.021
exp_60m_60fps_f30349,0.017
exp_60m_60fps_f30350,0.023
exp_60m_60fps_f30351,0.018
exp_60m_60fps_f30352,0.022
exp_60m_60fps_f30353,0.019
exp_60m_60fps_f30354,0.02
exp_60m_60fps_f30355,0.019
exp_60m_60fps_f30356,0.023
exp_60m_60fps_f30357,0.022
exp_60m_60fps_f30358,0.019
exp_60m_60fps_f30359,0.017
exp_60m_60fps_f30360,0.022
exp_60m_60fps_f30361,0.016
exp_60m_60fps_f30362,0.019
exp_60m_60fps_f30363,0.016
exp_60m_60fps_f30364,0.017
exp_60m_60fps_f30365,0.018
exp_60m_60fps_f30366,0.018
exp_60m_60fps_f30367,0.022
exp_60m_60fps_f30368,0.021
exp_60m_60fps_f30369,0.02
exp_60m_60fps_f30370,0.021
exp_60m_60fps_f30371,0.019
exp_60m_60fps_f30372,0.017
exp_60m_60fps_f30373,0.018
exp_60m_60fps_f30374,0.016
exp_60m_60fps_f30375,0.021
exp_60m_60fps_f30376,0.017
exp_60m_60fps_f30377,0.017
exp_60m_60fps_f30378,0.02
exp_60m_60fps_f30379,0.019
exp_60m_60fps_f30380,0.018
exp_60m_60fps_f30381,0.016
exp_60m_60fps_f30382,0.024
exp_60m_60fps_f30383,0.021
exp_60m_60fps_f30384,0.017
exp_60m_60fps_f30385,0.017
exp_60m_60fps_f30386,0.017
exp_60m_60fps_f30387,0.019
exp_60m_60fps_f30388,0.021
exp_60m_60fps_f30389,0.019
exp_60m_60fps_f30390,0.017
exp_60m_60fps_f30391,0.017
exp_60m_60fps_f30392,0.018
exp_60m_60fps_f30393,0.018
exp_60m_60fps_f30394,0.022
exp_60m_60fps_f30395,0.023
exp_60m_60fps_f30396,0.019
exp_60m_60fps_f30397,0.018
exp_60m_60fps_f30398,0.02
exp_60m_60fps_f30399,0.023
exp_60m_60fps_f30400,0.017
exp_60m_60fps_f30401,0.022
exp_60m_60fps_f30402,0.018
exp_60m_60fps_f30403,0.023
exp_60m_60fps_f30404,0.022
exp_60m_60fps_f30405,0.021
exp_60m_60fps_f30406,0.021
exp_60m_60fps_f30407,0.018
exp_60m_60fps_f30408,0.019
exp_60m_60fps_f30409,0.017
